date,network,delay_category,is_weekend,is_rush_hour,count
2023-10-20,streetcar,operational,False,False,19
2023-10-20,streetcar,operational,False,True,6
2023-10-20,streetcar,uncategorized,False,False,2
2023-10-20,streetcar,uncategorized,False,True,2
2023-10-20,streetcar,weather,False,False,2
2023-10-20,subway,crowding,False,False,37
2023-10-20,subway,crowding,False,True,6
2023-10-20,subway,mechanical,False,False,2
2023-10-20,subway,mechanical,False,True,4
2023-10-20,subway,operational,False,False,7
2023-10-20,subway,uncategorized,False,False,1
2023-10-21,bus,crowding,True,False,16
2023-10-21,bus,mechanical,True,False,51
2023-10-21,bus,operational,True,False,113
2023-10-21,bus,uncategorized,True,False,30
2023-10-21,bus,weather,True,False,11
2023-10-21,streetcar,crowding,True,False,14
2023-10-21,streetcar,mechanical,True,False,7
2023-10-21,streetcar,operational,True,False,16
2023-10-21,streetcar,uncategorized,True,False,10
2023-10-21,streetcar,weather,True,False,4
2023-10-21,subway,crowding,True,False,52
2023-10-21,subway,mechanical,True,False,3
2023-10-21,subway,operational,True,False,9
2023-10-21,subway,uncategorized,True,False,3
2023-10-22,bus,crowding,True,False,14
2023-10-22,bus,mechanical,True,False,50
2023-10-22,bus,operational,True,False,66
2023-10-22,bus,uncategorized,True,False,7
2023-10-22,bus,weather,True,False,10
2023-10-22,streetcar,crowding,True,False,10
2023-10-22,streetcar,mechanical,True,False,5
2023-10-22,streetcar,operational,True,False,16
2023-10-22,streetcar,uncategorized,True,False,1
2023-10-22,streetcar,weather,True,False,3
2023-10-22,subway,crowding,True,False,34
2023-10-22,subway,mechanical,True,False,2
2023-10-22,subway,operational,True,False,7
2023-10-22,subway,uncategorized,True,False,2
2023-10-23,bus,crowding,False,False,16
2023-10-23,bus,crowding,False,True,3
2023-10-23,bus,mechanical,False,False,52
2023-10-23,bus,mechanical,False,True,26
2023-10-23,bus,operational,False,False,43
2023-10-23,bus,operational,False,True,12
2023-10-23,bus,uncategorized,False,False,9
2023-10-23,bus,uncategorized,False,True,1
2023-10-23,bus,weather,False,False,8
2023-10-23,bus,weather,False,True,1
2023-10-23,streetcar,crowding,False,False,6
2023-10-23,streetcar,crowding,False,True,1
2023-10-23,streetcar,mechanical,False,True,2
2023-10-23,streetcar,operational,False,False,14
2023-10-23,streetcar,operational,False,True,4
2023-10-23,streetcar,uncategorized,False,False,4
2023-10-23,streetcar,weather,False,False,4
2023-10-23,streetcar,weather,False,True,1
2023-10-23,subway,crowding,False,False,28
2023-10-23,subway,crowding,False,True,8
2023-10-23,subway,mechanical,False,False,7
2023-10-23,subway,mechanical,False,True,3
2023-10-23,subway,operational,False,False,4
2023-10-23,subway,operational,False,True,3
2023-10-23,subway,uncategorized,False,False,1
2023-10-24,bus,crowding,False,False,25
2023-10-24,bus,crowding,False,True,3
2023-10-24,bus,mechanical,False,False,27
2023-10-24,bus,mechanical,False,True,19
2023-10-24,bus,operational,False,False,33
2023-10-24,bus,operational,False,True,13
2023-10-24,bus,uncategorized,False,False,11
2023-10-24,bus,uncategorized,False,True,5
2023-10-24,bus,weather,False,False,5
2023-10-24,bus,weather,False,True,2
2023-10-24,streetcar,crowding,False,False,7
2023-10-24,streetcar,crowding,False,True,1
2023-10-24,streetcar,mechanical,False,False,7
2023-10-24,streetcar,mechanical,False,True,3
2023-10-24,streetcar,operational,False,False,22
2023-10-24,streetcar,operational,False,True,7
2023-10-24,streetcar,uncategorized,False,False,3
2023-10-24,streetcar,weather,False,False,5
2023-10-24,subway,crowding,False,False,32
2023-10-24,subway,crowding,False,True,8
2023-10-24,subway,mechanical,False,False,2
2023-10-24,subway,mechanical,False,True,2
2023-10-24,subway,operational,False,False,2
2023-10-24,subway,operational,False,True,5
2023-10-24,subway,uncategorized,False,False,3
2023-10-24,subway,uncategorized,False,True,1
2023-10-25,bus,crowding,False,False,26
2023-10-25,bus,crowding,False,True,2
2023-10-25,bus,mechanical,False,False,59
2023-10-25,bus,mechanical,False,True,18
2023-10-25,bus,operational,False,False,58
2023-10-25,bus,operational,False,True,19
2023-10-25,bus,uncategorized,False,False,18
2023-10-25,bus,uncategorized,False,True,4
2023-10-25,bus,weather,False,False,3
2023-10-25,bus,weather,False,True,5
2023-10-25,streetcar,crowding,False,False,2
2023-10-25,streetcar,crowding,False,True,3
2023-10-25,streetcar,mechanical,False,False,5
2023-10-25,streetcar,mechanical,False,True,1
2023-10-25,streetcar,operational,False,False,12
2023-10-25,streetcar,operational,False,True,2
2023-10-25,streetcar,uncategorized,False,False,6
2023-10-25,streetcar,uncategorized,False,True,1
2023-10-25,streetcar,weather,False,False,1
2023-10-25,subway,crowding,False,False,41
2023-10-25,subway,crowding,False,True,6
2023-10-25,subway,mechanical,False,False,3
2023-10-25,subway,mechanical,False,True,3
2023-10-25,subway,operational,False,False,10
2023-10-25,subway,operational,False,True,2
2023-10-25,subway,uncategorized,False,False,2
2023-10-26,bus,crowding,False,False,16
2023-10-26,bus,crowding,False,True,7
2023-10-26,bus,mechanical,False,False,53
2023-10-26,bus,mechanical,False,True,19
2023-10-26,bus,operational,False,False,59
2023-10-26,bus,operational,False,True,21
2023-10-26,bus,uncategorized,False,False,8
2023-10-26,bus,uncategorized,False,True,4
2023-10-26,bus,weather,False,False,8
2023-10-26,bus,weather,False,True,3
2023-10-26,streetcar,crowding,False,False,7
2023-10-26,streetcar,mechanical,False,False,5
2023-10-26,streetcar,operational,False,False,17
2023-10-26,streetcar,operational,False,True,1
2023-10-26,streetcar,uncategorized,False,False,7
2023-10-26,streetcar,uncategorized,False,True,1
2023-10-26,streetcar,weather,False,False,2
2023-10-26,streetcar,weather,False,True,1
2023-10-26,subway,crowding,False,False,48
2023-10-26,subway,crowding,False,True,13
2023-10-26,subway,mechanical,False,False,7
2023-10-26,subway,mechanical,False,True,1
2023-10-26,subway,operational,False,False,8
2023-10-26,subway,operational,False,True,2
2023-10-26,subway,uncategorized,False,False,1
2023-10-27,bus,crowding,False,False,12
2023-10-27,bus,crowding,False,True,3
2023-10-27,bus,mechanical,False,False,61
2023-10-27,bus,mechanical,False,True,22
2023-10-27,bus,operational,False,False,75
2023-10-27,bus,operational,False,True,22
2023-10-27,bus,uncategorized,False,False,18
2023-10-27,bus,uncategorized,False,True,4
2023-10-27,bus,weather,False,False,6
2023-10-27,bus,weather,False,True,2
2023-10-27,streetcar,crowding,False,False,10
2023-10-27,streetcar,crowding,False,True,1
2023-10-27,streetcar,mechanical,False,False,4
2023-10-27,streetcar,mechanical,False,True,1
2023-10-27,streetcar,operational,False,False,11
2023-10-27,streetcar,operational,False,True,1
2023-10-27,streetcar,uncategorized,False,False,2
2023-10-27,streetcar,weather,False,False,5
2023-10-27,streetcar,weather,False,True,1
2023-10-27,subway,crowding,False,False,29
2023-10-27,subway,crowding,False,True,8
2023-10-27,subway,mechanical,False,False,3
2023-10-27,subway,mechanical,False,True,3
2023-10-27,subway,operational,False,False,10
2023-10-27,subway,operational,False,True,1
2023-10-27,subway,uncategorized,False,False,2
2023-10-28,bus,crowding,True,False,20
2023-10-28,bus,mechanical,True,False,67
2023-10-28,bus,operational,True,False,57
2023-10-28,bus,uncategorized,True,False,8
2023-10-28,bus,weather,True,False,12
2023-10-28,streetcar,crowding,True,False,11
2023-10-28,streetcar,mechanical,True,False,7
2023-10-28,streetcar,operational,True,False,23
2023-10-28,streetcar,uncategorized,True,False,4
2023-10-28,streetcar,weather,True,False,4
2023-10-28,subway,crowding,True,False,54
2023-10-28,subway,mechanical,True,False,1
2023-10-28,subway,operational,True,False,5
2023-10-28,subway,uncategorized,True,False,2
2023-10-29,bus,crowding,True,False,21
2023-10-29,bus,mechanical,True,False,53
2023-10-29,bus,operational,True,False,24
2023-10-29,bus,uncategorized,True,False,16
2023-10-29,bus,weather,True,False,10
2023-10-29,streetcar,crowding,True,False,15
2023-10-29,streetcar,mechanical,True,False,7
2023-10-29,streetcar,operational,True,False,21
2023-10-29,streetcar,uncategorized,True,False,4
2023-10-29,streetcar,weather,True,False,7
2023-10-29,subway,crowding,True,False,48
2023-10-29,subway,mechanical,True,False,3
2023-10-29,subway,operational,True,False,6
2023-10-29,subway,uncategorized,True,False,3
2023-10-30,bus,crowding,False,False,18
2023-10-30,bus,crowding,False,True,3
2023-10-30,bus,mechanical,False,False,52
2023-10-30,bus,mechanical,False,True,29
2023-10-30,bus,operational,False,False,45
2023-10-30,bus,operational,False,True,9
2023-10-30,bus,uncategorized,False,False,15
2023-10-30,bus,uncategorized,False,True,3
2023-10-30,bus,weather,False,False,7
2023-10-30,bus,weather,False,True,3
2023-10-30,streetcar,crowding,False,False,10
2023-10-30,streetcar,crowding,False,True,5
2023-10-30,streetcar,mechanical,False,False,3
2023-10-30,streetcar,mechanical,False,True,1
2023-10-30,streetcar,operational,False,False,10
2023-10-30,streetcar,operational,False,True,3
2023-10-30,streetcar,uncategorized,False,False,6
2023-10-30,streetcar,uncategorized,False,True,1
2023-10-30,streetcar,weather,False,False,4
2023-10-30,streetcar,weather,False,True,1
2023-10-30,subway,crowding,False,False,51
2023-10-30,subway,crowding,False,True,15
2023-10-30,subway,mechanical,False,False,5
2023-10-30,subway,mechanical,False,True,4
2023-10-30,subway,operational,False,False,10
2023-10-30,subway,operational,False,True,2
2023-10-30,subway,uncategorized,False,False,1
2023-10-31,bus,crowding,False,False,16
2023-10-31,bus,crowding,False,True,4
2023-10-31,bus,mechanical,False,False,64
2023-10-31,bus,mechanical,False,True,15
2023-10-31,bus,operational,False,False,57
2023-10-31,bus,operational,False,True,27
2023-10-31,bus,uncategorized,False,False,9
2023-10-31,bus,uncategorized,False,True,5
2023-10-31,bus,weather,False,False,8
2023-10-31,bus,weather,False,True,1
2023-10-31,streetcar,crowding,False,False,8
2023-10-31,streetcar,crowding,False,True,2
2023-10-31,streetcar,mechanical,False,False,3
2023-10-31,streetcar,operational,False,False,15
2023-10-31,streetcar,operational,False,True,2
2023-10-31,streetcar,uncategorized,False,False,4
2023-10-31,streetcar,weather,False,False,4
2023-10-31,streetcar,weather,False,True,1
2023-10-31,subway,crowding,False,False,51
2023-10-31,subway,crowding,False,True,7
2023-10-31,subway,mechanical,False,False,7
2023-10-31,subway,mechanical,False,True,2
2023-10-31,subway,operational,False,False,7
2023-10-31,subway,operational,False,True,4
2023-10-31,subway,uncategorized,False,False,4
2023-10-31,subway,uncategorized,False,True,1
2023-11-01,bus,crowding,False,False,19
2023-11-01,bus,crowding,False,True,5
2023-11-01,bus,mechanical,False,False,54
2023-11-01,bus,mechanical,False,True,26
2023-11-01,bus,operational,False,False,52
2023-11-01,bus,operational,False,True,35
2023-11-01,bus,uncategorized,False,False,14
2023-11-01,bus,uncategorized,False,True,5
2023-11-01,bus,weather,False,False,7
2023-11-01,bus,weather,False,True,1
2023-11-01,streetcar,crowding,False,False,5
2023-11-01,streetcar,crowding,False,True,1
2023-11-01,streetcar,mechanical,False,False,2
2023-11-01,streetcar,mechanical,False,True,2
2023-11-01,streetcar,operational,False,False,19
2023-11-01,streetcar,operational,False,True,2
2023-11-01,streetcar,uncategorized,False,True,1
2023-11-01,streetcar,weather,False,False,5
2023-11-01,subway,crowding,False,False,45
2023-11-01,subway,crowding,False,True,16
2023-11-01,subway,mechanical,False,False,4
2023-11-01,subway,mechanical,False,True,1
2023-11-01,subway,operational,False,False,4
2023-11-01,subway,uncategorized,False,False,2
2023-11-01,subway,uncategorized,False,True,1
2023-11-02,bus,crowding,False,False,18
2023-11-02,bus,crowding,False,True,4
2023-11-02,bus,mechanical,False,False,39
2023-11-02,bus,mechanical,False,True,19
2023-11-02,bus,operational,False,False,40
2023-11-02,bus,operational,False,True,13
2023-11-02,bus,uncategorized,False,False,5
2023-11-02,bus,uncategorized,False,True,3
2023-11-02,bus,weather,False,False,7
2023-11-02,bus,weather,False,True,3
2023-11-02,streetcar,crowding,False,False,9
2023-11-02,streetcar,crowding,False,True,4
2023-11-02,streetcar,mechanical,False,False,6
2023-11-02,streetcar,mechanical,False,True,1
2023-11-02,streetcar,operational,False,False,8
2023-11-02,streetcar,operational,False,True,2
2023-11-02,streetcar,uncategorized,False,False,3
2023-11-02,streetcar,weather,False,False,4
2023-11-02,subway,crowding,False,False,33
2023-11-02,subway,crowding,False,True,11
2023-11-02,subway,mechanical,False,False,5
2023-11-02,subway,mechanical,False,True,2
2023-11-02,subway,operational,False,False,10
2023-11-02,subway,operational,False,True,3
2023-11-02,subway,uncategorized,False,False,2
2023-11-02,subway,uncategorized,False,True,1
2023-11-03,bus,crowding,False,False,22
2023-11-03,bus,crowding,False,True,4
2023-11-03,bus,mechanical,False,False,52
2023-11-03,bus,mechanical,False,True,17
2023-11-03,bus,operational,False,False,55
2023-11-03,bus,operational,False,True,18
2023-11-03,bus,uncategorized,False,False,10
2023-11-03,bus,uncategorized,False,True,4
2023-11-03,bus,weather,False,False,10
2023-11-03,streetcar,crowding,False,False,5
2023-11-03,streetcar,crowding,False,True,2
2023-11-03,streetcar,mechanical,False,False,5
2023-11-03,streetcar,operational,False,False,13
2023-11-03,streetcar,uncategorized,False,False,11
2023-11-03,streetcar,weather,False,False,1
2023-11-03,subway,crowding,False,False,52
2023-11-03,subway,crowding,False,True,8
2023-11-03,subway,mechanical,False,False,3
2023-11-03,subway,operational,False,False,7
2023-11-03,subway,operational,False,True,2
2023-11-03,subway,uncategorized,False,False,3
2023-11-03,subway,uncategorized,False,True,1
2023-11-04,bus,crowding,True,False,28
2023-11-04,bus,mechanical,True,False,51
2023-11-04,bus,operational,True,False,81
2023-11-04,bus,uncategorized,True,False,8
2023-11-04,bus,weather,True,False,12
2023-11-04,streetcar,crowding,True,False,10
2023-11-04,streetcar,mechanical,True,False,6
2023-11-04,streetcar,operational,True,False,28
2023-11-04,streetcar,uncategorized,True,False,3
2023-11-04,streetcar,weather,True,False,7
2023-11-04,subway,crowding,True,False,29
2023-11-04,subway,mechanical,True,False,5
2023-11-04,subway,operational,True,False,3
2023-11-04,subway,uncategorized,True,False,2
2023-11-05,bus,crowding,True,False,15
2023-11-05,bus,mechanical,True,False,46
2023-11-05,bus,operational,True,False,54
2023-11-05,bus,uncategorized,True,False,5
2023-11-05,bus,weather,True,False,6
2023-11-05,streetcar,crowding,True,False,9
2023-11-05,streetcar,mechanical,True,False,5
2023-11-05,streetcar,operational,True,False,15
2023-11-05,streetcar,uncategorized,True,False,1
2023-11-05,streetcar,weather,True,False,5
2023-11-05,subway,crowding,True,False,33
2023-11-05,subway,mechanical,True,False,3
2023-11-05,subway,operational,True,False,4
2023-11-05,subway,uncategorized,True,False,2
2023-11-06,bus,crowding,False,False,20
2023-11-06,bus,crowding,False,True,3
2023-11-06,bus,mechanical,False,False,54
2023-11-06,bus,mechanical,False,True,13
2023-11-06,bus,operational,False,False,34
2023-11-06,bus,operational,False,True,9
2023-11-06,bus,uncategorized,False,False,11
2023-11-06,bus,uncategorized,False,True,4
2023-11-06,bus,weather,False,False,7
2023-11-06,bus,weather,False,True,2
2023-11-06,streetcar,crowding,False,False,8
2023-11-06,streetcar,crowding,False,True,1
2023-11-06,streetcar,mechanical,False,False,5
2023-11-06,streetcar,mechanical,False,True,3
2023-11-06,streetcar,operational,False,False,6
2023-11-06,streetcar,operational,False,True,1
2023-11-06,streetcar,uncategorized,False,False,1
2023-11-06,streetcar,weather,False,False,3
2023-11-06,streetcar,weather,False,True,2
2023-11-06,subway,crowding,False,False,44
2023-11-06,subway,crowding,False,True,7
2023-11-06,subway,mechanical,False,False,9
2023-11-06,subway,mechanical,False,True,4
2023-11-06,subway,operational,False,False,6
2023-11-06,subway,uncategorized,False,False,3
2023-11-06,subway,uncategorized,False,True,1
2023-11-07,bus,crowding,False,False,21
2023-11-07,bus,crowding,False,True,5
2023-11-07,bus,mechanical,False,False,48
2023-11-07,bus,mechanical,False,True,14
2023-11-07,bus,operational,False,False,28
2023-11-07,bus,operational,False,True,6
2023-11-07,bus,uncategorized,False,False,3
2023-11-07,bus,uncategorized,False,True,2
2023-11-07,bus,weather,False,False,12
2023-11-07,streetcar,crowding,False,False,4
2023-11-07,streetcar,mechanical,False,False,5
2023-11-07,streetcar,mechanical,False,True,3
2023-11-07,streetcar,operational,False,False,11
2023-11-07,streetcar,operational,False,True,2
2023-11-07,streetcar,uncategorized,False,True,1
2023-11-07,streetcar,weather,False,False,4
2023-11-07,streetcar,weather,False,True,2
2023-11-07,subway,crowding,False,False,40
2023-11-07,subway,crowding,False,True,14
2023-11-07,subway,mechanical,False,False,6
2023-11-07,subway,mechanical,False,True,4
2023-11-07,subway,operational,False,False,7
2023-11-07,subway,operational,False,True,4
2023-11-07,subway,uncategorized,False,False,6
2023-11-08,bus,crowding,False,False,23
2023-11-08,bus,crowding,False,True,4
2023-11-08,bus,mechanical,False,False,59
2023-11-08,bus,mechanical,False,True,23
2023-11-08,bus,operational,False,False,53
2023-11-08,bus,operational,False,True,18
2023-11-08,bus,uncategorized,False,False,9
2023-11-08,bus,uncategorized,False,True,15
2023-11-08,bus,weather,False,False,4
2023-11-08,bus,weather,False,True,2
2023-11-08,streetcar,crowding,False,False,10
2023-11-08,streetcar,crowding,False,True,2
2023-11-08,streetcar,mechanical,False,False,7
2023-11-08,streetcar,mechanical,False,True,3
2023-11-08,streetcar,operational,False,False,15
2023-11-08,streetcar,operational,False,True,7
2023-11-08,streetcar,uncategorized,False,False,4
2023-11-08,streetcar,uncategorized,False,True,2
2023-11-08,streetcar,weather,False,False,4
2023-11-08,streetcar,weather,False,True,2
2023-11-08,subway,crowding,False,False,41
2023-11-08,subway,crowding,False,True,18
2023-11-08,subway,mechanical,False,False,5
2023-11-08,subway,mechanical,False,True,2
2023-11-08,subway,operational,False,False,7
2023-11-08,subway,operational,False,True,3
2023-11-08,subway,uncategorized,False,False,2
2023-11-08,subway,uncategorized,False,True,3
2023-11-09,bus,crowding,False,False,26
2023-11-09,bus,crowding,False,True,3
2023-11-09,bus,mechanical,False,False,45
2023-11-09,bus,mechanical,False,True,20
2023-11-09,bus,operational,False,False,52
2023-11-09,bus,operational,False,True,17
2023-11-09,bus,uncategorized,False,False,14
2023-11-09,bus,uncategorized,False,True,11
2023-11-09,bus,weather,False,False,12
2023-11-09,bus,weather,False,True,1
2023-11-09,streetcar,crowding,False,False,10
2023-11-09,streetcar,crowding,False,True,1
2023-11-09,streetcar,mechanical,False,False,3
2023-11-09,streetcar,mechanical,False,True,1
2023-11-09,streetcar,operational,False,False,15
2023-11-09,streetcar,operational,False,True,8
2023-11-09,streetcar,uncategorized,False,False,10
2023-11-09,subway,crowding,False,False,44
2023-11-09,subway,crowding,False,True,13
2023-11-09,subway,mechanical,False,False,1
2023-11-09,subway,operational,False,False,7
2023-11-09,subway,operational,False,True,1
2023-11-09,subway,uncategorized,False,False,2
2023-11-10,bus,crowding,False,False,18
2023-11-10,bus,crowding,False,True,4
2023-11-10,bus,mechanical,False,False,59
2023-11-10,bus,mechanical,False,True,15
2023-11-10,bus,operational,False,False,66
2023-11-10,bus,operational,False,True,21
2023-11-10,bus,uncategorized,False,False,19
2023-11-10,bus,uncategorized,False,True,6
2023-11-10,bus,weather,False,False,5
2023-11-10,bus,weather,False,True,4
2023-11-10,streetcar,crowding,False,False,6
2023-11-10,streetcar,crowding,False,True,1
2023-11-10,streetcar,mechanical,False,False,4
2023-11-10,streetcar,mechanical,False,True,2
2023-11-10,streetcar,operational,False,False,11
2023-11-10,streetcar,operational,False,True,3
2023-11-10,streetcar,uncategorized,False,False,4
2023-11-10,streetcar,uncategorized,False,True,1
2023-11-10,streetcar,weather,False,False,2
2023-11-10,subway,crowding,False,False,51
2023-11-10,subway,crowding,False,True,5
2023-11-10,subway,mechanical,False,False,4
2023-11-10,subway,mechanical,False,True,2
2023-11-10,subway,operational,False,False,7
2023-11-10,subway,operational,False,True,3
2023-11-10,subway,uncategorized,False,False,1
2023-11-11,bus,crowding,True,False,20
2023-11-11,bus,mechanical,True,False,49
2023-11-11,bus,operational,True,False,104
2023-11-11,bus,uncategorized,True,False,13
2023-11-11,bus,weather,True,False,3
2023-11-11,streetcar,crowding,True,False,6
2023-11-11,streetcar,mechanical,True,False,9
2023-11-11,streetcar,operational,True,False,16
2023-11-11,streetcar,uncategorized,True,False,5
2023-11-11,streetcar,weather,True,False,4
2023-11-11,subway,crowding,True,False,36
2023-11-11,subway,mechanical,True,False,6
2023-11-11,subway,operational,True,False,6
2023-11-11,subway,uncategorized,True,False,6
2023-11-12,bus,crowding,True,False,19
2023-11-12,bus,mechanical,True,False,50
2023-11-12,bus,operational,True,False,68
2023-11-12,bus,uncategorized,True,False,22
2023-11-12,bus,weather,True,False,8
2023-11-12,streetcar,crowding,True,False,12
2023-11-12,streetcar,mechanical,True,False,7
2023-11-12,streetcar,operational,True,False,13
2023-11-12,streetcar,uncategorized,True,False,6
2023-11-12,streetcar,weather,True,False,6
2023-11-12,subway,crowding,True,False,42
2023-11-12,subway,mechanical,True,False,9
2023-11-12,subway,operational,True,False,9
2023-11-12,subway,uncategorized,True,False,3
2023-11-13,bus,crowding,False,False,23
2023-11-13,bus,crowding,False,True,2
2023-11-13,bus,mechanical,False,False,54
2023-11-13,bus,mechanical,False,True,13
2023-11-13,bus,operational,False,False,52
2023-11-13,bus,operational,False,True,26
2023-11-13,bus,uncategorized,False,False,5
2023-11-13,bus,uncategorized,False,True,1
2023-11-13,bus,weather,False,False,7
2023-11-13,streetcar,crowding,False,False,9
2023-11-13,streetcar,crowding,False,True,1
2023-11-13,streetcar,mechanical,False,False,5
2023-11-13,streetcar,mechanical,False,True,2
2023-11-13,streetcar,operational,False,False,11
2023-11-13,streetcar,operational,False,True,3
2023-11-13,streetcar,uncategorized,False,False,4
2023-11-13,streetcar,uncategorized,False,True,1
2023-11-13,streetcar,weather,False,False,5
2023-11-13,streetcar,weather,False,True,1
2023-11-13,subway,crowding,False,False,38
2023-11-13,subway,crowding,False,True,6
2023-11-13,subway,mechanical,False,False,9
2023-11-13,subway,mechanical,False,True,5
2023-11-13,subway,operational,False,False,2
2023-11-13,subway,operational,False,True,1
2023-11-13,subway,uncategorized,False,False,2
2023-11-14,bus,crowding,False,False,15
2023-11-14,bus,crowding,False,True,10
2023-11-14,bus,mechanical,False,False,32
2023-11-14,bus,mechanical,False,True,15
2023-11-14,bus,operational,False,False,42
2023-11-14,bus,operational,False,True,8
2023-11-14,bus,uncategorized,False,False,9
2023-11-14,bus,uncategorized,False,True,2
2023-11-14,bus,weather,False,False,12
2023-11-14,streetcar,crowding,False,False,13
2023-11-14,streetcar,crowding,False,True,1
2023-11-14,streetcar,mechanical,False,False,4
2023-11-14,streetcar,operational,False,False,15
2023-11-14,streetcar,operational,False,True,6
2023-11-14,streetcar,uncategorized,False,False,3
2023-11-14,streetcar,uncategorized,False,True,1
2023-11-14,streetcar,weather,False,False,7
2023-11-14,streetcar,weather,False,True,1
2023-11-14,subway,crowding,False,False,41
2023-11-14,subway,crowding,False,True,13
2023-11-14,subway,mechanical,False,False,6
2023-11-14,subway,mechanical,False,True,1
2023-11-14,subway,operational,False,False,4
2023-11-14,subway,uncategorized,False,False,3
2023-11-15,bus,crowding,False,False,15
2023-11-15,bus,crowding,False,True,5
2023-11-15,bus,mechanical,False,False,44
2023-11-15,bus,mechanical,False,True,12
2023-11-15,bus,operational,False,False,51
2023-11-15,bus,operational,False,True,17
2023-11-15,bus,uncategorized,False,False,7
2023-11-15,bus,uncategorized,False,True,4
2023-11-15,bus,weather,False,False,7
2023-11-15,bus,weather,False,True,2
2023-11-15,streetcar,crowding,False,False,10
2023-11-15,streetcar,crowding,False,True,2
2023-11-15,streetcar,mechanical,False,False,8
2023-11-15,streetcar,mechanical,False,True,2
2023-11-15,streetcar,operational,False,False,19
2023-11-15,streetcar,operational,False,True,9
2023-11-15,streetcar,uncategorized,False,False,1
2023-11-15,streetcar,uncategorized,False,True,5
2023-11-15,streetcar,weather,False,False,5
2023-11-15,subway,crowding,False,False,39
2023-11-15,subway,crowding,False,True,7
2023-11-15,subway,mechanical,False,False,7
2023-11-15,subway,mechanical,False,True,4
2023-11-15,subway,operational,False,False,8
2023-11-15,subway,uncategorized,False,False,5
2023-11-16,bus,crowding,False,False,14
2023-11-16,bus,crowding,False,True,5
2023-11-16,bus,mechanical,False,False,42
2023-11-16,bus,mechanical,False,True,16
2023-11-16,bus,operational,False,False,61
2023-11-16,bus,operational,False,True,22
2023-11-16,bus,uncategorized,False,False,13
2023-11-16,bus,uncategorized,False,True,9
2023-11-16,bus,weather,False,False,9
2023-11-16,bus,weather,False,True,3
2023-11-16,streetcar,crowding,False,False,11
2023-11-16,streetcar,mechanical,False,False,3
2023-11-16,streetcar,operational,False,False,28
2023-11-16,streetcar,operational,False,True,4
2023-11-16,streetcar,uncategorized,False,False,8
2023-11-16,streetcar,uncategorized,False,True,1
2023-11-16,streetcar,weather,False,False,3
2023-11-16,subway,crowding,False,False,45
2023-11-16,subway,crowding,False,True,7
2023-11-16,subway,mechanical,False,False,9
2023-11-16,subway,mechanical,False,True,3
2023-11-16,subway,operational,False,False,6
2023-11-16,subway,operational,False,True,3
2023-11-16,subway,uncategorized,False,False,2
2023-11-17,bus,crowding,False,False,20
2023-11-17,bus,crowding,False,True,3
2023-11-17,bus,mechanical,False,False,52
2023-11-17,bus,mechanical,False,True,16
2023-11-17,bus,operational,False,False,68
2023-11-17,bus,operational,False,True,25
2023-11-17,bus,uncategorized,False,False,10
2023-11-17,bus,uncategorized,False,True,2
2023-11-17,bus,weather,False,False,10
2023-11-17,streetcar,crowding,False,False,10
2023-11-17,streetcar,mechanical,False,False,4
2023-11-17,streetcar,mechanical,False,True,2
2023-11-17,streetcar,operational,False,False,8
2023-11-17,streetcar,operational,False,True,2
2023-11-17,streetcar,uncategorized,False,False,6
2023-11-17,streetcar,weather,False,False,4
2023-11-17,streetcar,weather,False,True,1
2023-11-17,subway,crowding,False,False,44
2023-11-17,subway,crowding,False,True,12
2023-11-17,subway,mechanical,False,False,4
2023-11-17,subway,mechanical,False,True,2
2023-11-17,subway,operational,False,False,7
2023-11-17,subway,operational,False,True,1
2023-11-17,subway,uncategorized,False,False,2
2023-11-18,bus,crowding,True,False,19
2023-11-18,bus,mechanical,True,False,47
2023-11-18,bus,operational,True,False,83
2023-11-18,bus,uncategorized,True,False,15
2023-11-18,bus,weather,True,False,4
2023-11-18,streetcar,crowding,True,False,9
2023-11-18,streetcar,mechanical,True,False,9
2023-11-18,streetcar,operational,True,False,24
2023-11-18,streetcar,uncategorized,True,False,4
2023-11-18,subway,crowding,True,False,42
2023-11-18,subway,mechanical,True,False,4
2023-11-18,subway,operational,True,False,6
2023-11-18,subway,uncategorized,True,False,2
2023-11-19,bus,crowding,True,False,13
2023-11-19,bus,mechanical,True,False,55
2023-11-19,bus,operational,True,False,40
2023-11-19,bus,uncategorized,True,False,6
2023-11-19,bus,weather,True,False,7
2023-11-19,streetcar,crowding,True,False,11
2023-11-19,streetcar,mechanical,True,False,4
2023-11-19,streetcar,operational,True,False,17
2023-11-19,streetcar,uncategorized,True,False,4
2023-11-19,streetcar,weather,True,False,5
2023-11-19,subway,crowding,True,False,35
2023-11-19,subway,mechanical,True,False,4
2023-11-19,subway,operational,True,False,1
2023-11-19,subway,uncategorized,True,False,3
2023-11-20,bus,crowding,False,False,18
2023-11-20,bus,crowding,False,True,9
2023-11-20,bus,mechanical,False,False,67
2023-11-20,bus,mechanical,False,True,19
2023-11-20,bus,operational,False,False,48
2023-11-20,bus,operational,False,True,12
2023-11-20,bus,uncategorized,False,False,10
2023-11-20,bus,uncategorized,False,True,2
2023-11-20,bus,weather,False,False,3
2023-11-20,bus,weather,False,True,1
2023-11-20,streetcar,crowding,False,False,6
2023-11-20,streetcar,crowding,False,True,2
2023-11-20,streetcar,mechanical,False,False,11
